"","deltadelta_a_glu_S16","deltadelta_a_noglu_S35","deltadelta_b_glu_S53","deltadelta_b_noglu_S36","deltadelta_c_glu_S43","deltadelta_d_glu_S44","deltadelta_d_noglu_S5","tbsP_a_glu_S33","tbsP_a_noglu_S24","tbsP_b_glu_S2","tbsP_b_noglu_S30","tbsP_c_glu_S51","tbsP_c_noglu_S15","tbsP_d_glu_S52","tbsP_d_noglu_S31","trmB_a_glu_S4","tbsP_e_noglu_S50","tbsP_e_glu_S3","trmB_a_noglu_S32","trmB_b_noglu_S25","trmB_c_glu_S34","trmB_c_noglu_S1","WT_a_glu_S39","WT_a_noglu_S37","WT_b_glu_S13","WT_b_noglu_S17","WT_c_glu_S18","WT_c_noglu_S6","WT_d_glu_S19","WT_d_noglu_s38","dpyrE2_4hpfe_2_S2","dpyrE2_4hpfe_4_S16","dtbsP_4hpfe_2_S38","dtbsP_4hpfe_5_S43","dtbsP_4hpfe_6_S49","dtrmB_4hmfe_1_S24","dtrmB_4hmfe_5_S30","dtrmB_4hmfe_6_S36","dtrmB_4hpfe_1_S21","dtrmB_4hpfe_5_S27","dtrmB_4hpfe_6_S33"
"HVO_RS09575",6142.75013940662,7084.2958421572,6765.43200206581,5932.76806197879,7540.44738020126,6329.61975689354,5951.90381077854,6149.96078409814,5841.63534529089,6320.36374494927,5596.73469275059,6419.44009905958,5915.48916586213,5919.91203114444,5435.86491416027,5033.02848757613,5452.17987340995,6059.04689647603,7198.85813531547,5763.56305666676,4643.89005137924,6183.3886390967,4649.67548112501,5712.84450233015,5088.42713401565,5044.25136987603,4396.55501609114,4737.16588337983,4148.80695448712,4587.48531696859,2189.22842839019,2046.87100853184,3236.56158085176,3013.19690076785,2754.83228202907,2903.4625193502,2513.23789965051,2502.81876741077,3170.20910064224,2874.28102794597,2862.12084577436
"HVO_RS09580",1814.29167132343,2011.30419782973,1977.15418759061,1388.38538628154,1984.50813360184,1704.63452272649,1456.85271306459,1915.59411473039,1587.96402896042,1923.16730186196,1576.9228508469,1996.41713979463,1502.26394458186,2174.7808265592,1467.11369601137,1619.75518053631,1524.83018003838,2014.81559449082,2406.0509500773,2138.53273158468,1519.65202506134,2020.83764168717,1459.7475638841,1352.24047265456,2125.05194485711,1357.98115517251,1356.68992801273,1344.97169809272,1347.05109367246,1287.41819441049,1279.31079752449,1187.98787946161,1659.91441255093,1464.2225514204,1313.78190158364,1746.14846556815,1587.59528682699,1354.81420630499,1508.54314985838,1239.31033664988,1364.48125707141
"HVO_RS09585",26068.4256886425,14707.7617929463,34206.0109385173,13223.1489527857,38056.5319811155,31868.769999405,15329.7398006816,27786.541692209,14086.0180423603,31393.3058806211,14034.3152774806,31850.2690871086,13797.6099085413,33787.1611637917,14382.208661118,22460.1309632334,15410.2694080242,31551.6553180751,14088.0360962224,14716.0411329408,21448.3270474138,11872.2083355564,20114.4519189017,11419.0021012241,16394.8614183291,11274.767890212,14070.1601948203,13851.2914264192,14258.5910335351,11078.924046709,14708.9437209667,14869.9158560989,18260.8686955439,18099.0169317815,15298.7317298438,4508.58150851526,3988.08300574064,5446.69075774637,17996.1825198801,18693.0372714461,19724.6653361494
"HVO_RS09590",1939.65391906642,1212.53366652324,1543.58955861372,1204.65511678013,1580.08770453832,1591.26215541926,1054.86399967494,1458.79095621511,1380.73590061364,1773.81391583738,1424.14913420058,1772.78114747224,1339.3887302904,1547.80946350893,1179.79055423233,1348.44110700858,1236.64457184931,1769.04702559762,1458.68044768118,1531.39181611979,1255.69055002329,1454.76475553638,1393.42889616599,1330.69378380457,1904.09853163038,1001.80166941495,1448.03812765449,903.038011847699,1527.85405808957,1047.75349247525,450.784881346312,477.603235324095,629.934804326852,531.952774222929,591.268141378712,463.797968789542,549.20249326661,603.546515581349,1491.52950531111,677.727897797207,701.822736128579
"HVO_RS09595",26159.9478204303,28406.6764048525,28973.3915540008,29190.4859702425,29775.5964913613,27278.2013767419,34324.8944182516,28979.1951560717,28657.9232492912,27977.5745456953,27349.4762302602,21386.7447935526,24625.346228832,24084.5497372001,29705.8420297969,26093.9104648632,29108.9351785508,26013.3457853926,35173.3005568838,33079.2033989207,20069.3989633033,31001.215700339,21468.8264885225,24948.8367204766,14698.7190403239,26491.5053733239,21663.0563817096,28294.8547108883,20272.9349363971,25673.524353033,26577.525296043,25921.012565888,34011.0489611989,32559.1162419295,29064.9388600603,18893.5881016304,18292.8075489034,16694.6030935806,26040.8007833167,30964.8898841018,29465.5889371483
"HVO_RS09600",1332.07001896235,1246.88079936942,1343.80165118842,973.860935879356,1772.61461302208,1551.78427751764,1158.44974378717,1483.61721483007,1091.0874939471,1403.33993232186,1058.23745189159,1221.45630528858,1124.53206462933,1328.24425913846,1114.78168695831,1224.46988240041,1037.46818948066,1464.87800469019,1885.09364733402,1586.26253265828,898.468238378735,1481.15311564266,1027.93934963065,1234.84816788564,1260.14339682519,992.803450827391,953.235379594982,1293.51366613268,883.772251005739,965.786382519704,874.439191130114,1007.38161400292,915.939686751113,881.779344389872,837.850819173421,673.161315202376,676.501084421122,751.267690723637,1241.99605195107,841.09733455435,891.377537627593
"HVO_RS09605",5740.51421566684,3007.37105036891,4257.72071591839,3007.56495346385,4193.44112502203,3288.81090518904,2789.21246760897,3043.69930619422,2117.80867530164,3408.94254465194,2079.21302167432,4542.60609404845,3112.82257951708,3386.98111836878,1612.38042411752,2456.05286785211,1826.14829695505,3070.07931769234,2119.52443356849,2765.62663488176,3174.19918878567,2140.86211829959,3490.57254422966,1792.83311017332,3218.59410497124,1402.97224811031,2737.06272259926,1689.03422551179,2953.11508547935,1552.92035491868,2210.09809882289,2295.70630760826,2400.26882338335,2282.88885480077,2744.22657545725,1690.89980470921,1703.98257016826,2057.54493948187,2946.19611410312,1885.13014133046,2002.07468029537
"HVO_RS09610",3500.14472072612,4768.66007189971,2727.3950847686,4342.55090181148,2508.54587267007,2317.0477568414,4243.21419689065,2286.99494361021,3336.84383940225,2459.48173349568,3075.5957492652,2639.37061772148,3597.11643477732,2261.6050898844,3218.34021936848,2194.90037011194,3238.6225689906,2147.83884630101,3319.65570136968,4238.58470092159,2562.17494855548,4023.79929749589,2635.79860475185,3346.42367518468,2440.53088245892,3204.86552026909,2448.63924039705,2458.88674287468,2716.18499215923,2862.61222051274,2573.23036435186,2323.8006155685,2389.40787848116,2349.60835529653,2652.75235627534,3621.69511051645,3491.61850023805,3220.32161810188,2601.6698120208,2376.51477532655,2199.46232483153
"HVO_RS09615",1923.50295463328,2397.11036445076,2443.04963976081,2514.29895898964,2780.8176544903,2268.45959942402,2735.04377573377,2871.90159657869,3000.88308587034,2488.57654895501,2707.44835402968,1680.37599786681,2365.15603731746,1845.85044434641,2533.74066647039,2160.35101243425,2506.84999933582,1994.53765976366,2034.62768793625,1985.32228930188,1751.13874449535,1859.10253135837,1895.24014856633,1878.27687630259,931.667199621814,2007.35259657472,1774.52335970743,2984.56585368212,1623.08615385125,2062.54195159881,4290.80424096304,4324.51668959422,5216.87386801721,4937.24303668603,4548.52240598736,4191.62866464028,4471.81765212779,3465.11670833767,4191.02777347874,4991.70208716549,4364.4601402996
"HVO_RS09620",5297.51633407197,7816.76841936525,6481.08655705802,6974.50963929955,8326.5039888036,6992.64565498489,7010.56912216402,8045.69389193656,7975.14312122487,6880.92385613243,7332.39316138123,4634.23472979165,6560.92552036817,5093.41183218337,6684.67722870824,5905.90784772712,6704.87528925966,5552.09852829697,5541.44212399518,5464.26823918406,4800.43502711159,5187.44085444043,5320.9677732494,5175.66325962178,2438.75852887689,5049.50033071877,4642.68766512587,8101.10860013986,4266.58191349673,6259.79254943122,7869.95272017103,8121.26173679249,9047.16710352186,9530.06919243451,9070.53054554517,7801.6924781338,7747.02854740317,6710.76195646395,7583.83205694783,9669.42853806336,8761.81822135523
"HVO_RS09625",2448.79384548275,1941.81116160606,2622.11266052373,1374.80925799325,3079.29132326394,2827.22340972392,1519.5743562885,2767.63131039585,1985.15127495843,2646.65837961739,1861.60363015858,2211.51147963248,1635.6830030972,2633.11275507398,1849.94369218063,2534.29700141628,1892.54042441127,2757.79912289404,2093.47656843133,1805.03279210397,1965.13905706563,2011.47403003655,2069.14243280492,1673.21183759234,1984.44522734919,1953.36328504936,2213.50220798586,2214.71333631922,1822.75151404724,1809.51304695343,1003.83114781285,1095.67801044939,1379.34000257776,1218.98330635492,1295.22191508296,894.155958638145,1020.2072805383,915.871285882186,1819.04216284615,1315.88976012979,1455.34223630234
"HVO_RS19635",808937.204598563,2035789.7096964,755827.497626698,1510507.18561072,872830.422917178,872574.473993173,1386009.5673711,978361.14390114,1166035.00036586,883129.481044887,1374375.45731721,759942.279896643,1232846.68120571,665599.811743129,1115430.97305244,721520.656480205,1054216.51561126,734546.285321941,1546695.21924391,1758397.67129321,825261.812386793,2482909.744472,647168.508304884,951492.863744318,430113.585718621,950328.859687915,747849.948317119,1169227.38423391,666116.3057626,983476.132173697,330642.362599347,331059.311530913,577201.296511766,516455.817810482,226597.549473445,1156736.85066729,1781263.72630686,421193.166078202,262558.816064685,536090.425099939,636517.190590651
"HVO_RS09630",3485.53194338185,3170.32023875543,3136.08984975064,3660.12418652055,3533.83710128181,3380.92595362616,3555.17677728285,3443.89859506739,3100.57237488565,2999.67547385731,3056.96480821077,2401.75737587895,2618.13243398292,2562.15061677934,3160.55455956934,2549.53936509762,3048.20119244036,2853.51097480625,2722.48427470655,2054.44514000621,2000.9445568342,2523.918958552,2099.35427032094,2799.58357195734,1835.56752645845,3215.36344195457,2550.137239999,2460.90470491233,2234.50381214725,2867.9579015968,3489.40889634738,3439.54598884663,3897.26906240147,3893.17301541459,2680.59233602636,2512.36015695401,1471.20800348572,3433.46217080718,12007.3796392393,2478.62067329977,2960.81466804244
"HVO_RS09635",4309.23112947231,1095.11439842119,4197.20404686426,1643.61659810122,4177.49215035474,3939.68976392606,1105.2313798396,3068.52556480918,1743.38512522051,4024.78280520784,2011.3963962362,4494.46223459016,1620.08856768632,4927.27694370533,1865.19268573874,2565.79788635771,1758.29700186244,4808.30388250467,1666.09863303267,1581.27428570024,2784.50212153706,1647.14441308537,2647.58859012396,1718.53418310439,4752.2707379568,1269.49867239484,2441.87270709025,1161.33715266671,2587.36863074247,1433.53347737473,446.610947259772,431.448300817985,457.969843375556,396.710543488286,417.599696265234,389.64845026833,447.363620343,523.355020504106,1366.76277863109,522.016403388056,618.794599934796
"HVO_RS09640",399.159549562043,201.290173889234,390.456864719152,257.946437477339,497.835852114814,411.987084768218,165.357059408505,406.157590940762,235.486509484986,364.65502042365,339.083127190615,483.768136169604,199.262230250189,436.625862683478,257.627733271142,270.29791594897,229.818902733057,385.280759816079,325.115946341639,213.069405779347,221.494486940448,330.280120039857,258.642804100615,213.237920687834,408.822892922191,306.689283525984,191.154565917006,166.481868106,205.646119833194,180.862210010609,277.566616754905,238.801617662048,729.493465930234,793.421086976572,346.011176905479,187.55466449483,443.726517738585,206.809645199203,666.367744768271,805.360270263725,877.278420160724
"HVO_RS09645",1938.88482552199,1639.0771302409,2004.51103798494,1882.55645597496,1561.86030491856,1768.4064793368,1959.57618678354,1759.68521062844,1716.69665414555,1807.7578672066,1669.33231847687,1462.17560258004,1662.54008630484,1496.88369367395,1699.86149242455,1693.93468378546,1589.03355603999,1590.60119999859,2248.79902350849,2300.294454367,1701.17758202758,2346.01033719032,1524.59248343069,1812.15083121124,1668.96628974738,1753.90277302513,1587.59787710717,1672.8905292106,1643.78878336466,1813.96778119014,1980.53172406319,1982.65544747986,1842.74031840441,1787.00067544042,1797.66726392272,2667.92875463577,2496.87093793065,2042.77282196764,1885.67893732298,1899.16970230178,1815.65301601121
"HVO_RS09650",8184.69349988297,10833.7247161098,8532.02134116669,11002.9994400421,7237.41686152268,7160.67969938667,10663.6296759933,7482.63434654925,8594.47264117038,7486.09601768658,7447.15975827651,7398.62407933225,8232.9955394241,6942.60167127305,7734.45004839252,7292.96294272842,7800.71018419634,7250.57834104407,11643.3957163123,11556.3429883735,7063.67568690158,14283.763954301,6915.56329482698,8872.03488130113,6531.71373431755,9922.78554743117,7696.08581981787,7647.06714166895,7143.32729899329,9467.20119986566,5275.85268538646,5440.26206287236,6326.50040552399,6644.90160342879,5597.16164327561,7893.28894218941,7796.12943256276,6544.04805880336,5907.98806904124,5610.7190936281,5603.61590877663
"HVO_RS09655",1537.41799532664,1424.20785731946,1528.66764021681,1227.2819972606,1398.95292081691,1345.28460849376,1128.03925010285,1508.44347344503,1222.95993925869,1497.41316897371,1162.57072179639,1466.05817189119,1340.25508781323,1393.36245663236,1177.38281840737,1240.7284036605,1215.4866411215,1434.0555439049,1285.02801343342,1157.98590097471,999.223249355405,1123.63339807374,1055.20369080365,1167.97913352361,1129.58001628212,1063.28949642994,1158.76882878893,968.621778071275,1088.9583124053,1016.57035281825,678.264289062738,589.980467165059,872.495907142364,849.321209013558,823.267972637175,777.842988408793,683.775289629951,630.980448107773,818.072741981473,687.938487594529,787.984009537222
"HVO_RS09660",3652.42524252436,6044.29661039616,4244.45678845447,7446.05382851251,3647.75834890534,3741.28812113841,8767.72546036129,4322.74815003701,5614.78334115369,4652.26099194747,5298.63963587972,4575.99619012436,7557.23667161912,3826.11152710971,6289.80855341415,2860.48358419681,6365.61881379658,3931.48598490218,5996.79739602264,6461.91763079304,2867.77072565001,5035.06935576225,3201.71790261302,5675.69503879569,2890.7086922952,4858.28818573313,2656.71013958105,3798.81353587328,3065.82940171902,3813.25250662761,3153.40720238091,3188.70395348734,3634.79622726528,3449.57849860496,3932.06571150058,4624.89447874462,5021.0201453944,4380.98799421986,3537.42026212093,3120.61150680635,3131.5706462523
"HVO_RS09665",4390.75504518247,6785.55566344858,5291.47806263768,8389.14220693843,4220.78222445168,4513.63737341888,9103.19121881648,4634.56595824092,5521.37369239131,4917.0238126274,5529.66330495464,5034.13936884036,6809.5701294195,4381.28590317953,6548.23886529362,3021.03648164018,6486.72972761781,3943.65274573848,6329.63122833085,6705.62912502895,3633.00919744803,5579.86130634346,3748.47847424452,5667.52215681811,3014.77344303749,5170.22643010186,2552.67468998905,3758.45429512031,3561.77239317357,3837.30807150587,3967.3243492562,3917.14922417073,3341.55071490623,3673.1789867529,4280.72831504901,7769.70641132072,7556.0806606714,7960.0610376673,4303.0342667483,3965.5378125347,3885.09014642606
"HVO_RS09670",1905.81380311126,1956.98780170089,1888.45167267564,1859.02450027528,1675.78155254208,1744.11240062811,1652.62026615741,1795.43502303398,2379.19870082998,1849.46043603165,2545.73178567723,1506.43689272718,1919.84827058443,1723.12768753097,2429.40544738862,1827.05132660244,2623.58341024785,1672.52405629633,1132.59976559372,1255.61302001073,1886.03388315833,1277.70737159749,1719.86411615623,1600.39888906479,1645.92569318096,2081.58789992208,1894.62932590307,2251.03665299689,1819.99116344545,1969.88347947515,1930.44451502471,1928.47356784225,1931.43803510561,1664.38105290767,2259.01549979669,2169.23689477742,2020.41049675233,1772.65410170746,2527.94401898261,1896.61705485245,1984.84242561364
"HVO_RS09675",1142.87300703121,2425.06733304649,955.831772868752,1397.43613847372,942.12871784657,914.064711414499,1491.06451845945,953.328330814503,1188.42191786756,939.76253933648,1183.43737577735,880.566719769392,1339.3887302904,888.279001711703,1219.11690604008,941.978075506374,1208.9203867577,834.639793369991,1197.23706056372,1085.30001672892,1034.19606308284,1192.58362931917,1163.52418140989,1294.28730954079,846.594227684248,1525.19805059132,1152.84811214548,990.819360485408,1190.17116780419,1234.85233041726,711.655761755057,728.445270683389,865.255277207573,827.682452096015,970.422151321115,1381.21652147356,1387.55464358418,1223.97545117896,896.051946156483,818.123507510376,830.281361937828
"HVO_RS09680",7295.62136251549,10155.5685350306,6242.33586270746,8053.35930060828,6168.83555881399,5841.71367616066,8522.54085503144,5559.09582906207,6967.26086062912,6513.35935416285,6439.59846605297,6788.28418361907,8345.6220173916,6492.61822961646,7646.9689800855,5202.7268032283,6896.75583344631,6643.86253400738,12188.4714127011,10817.3698318745,5649.77478906368,11497.6638695318,6759.34598864655,9869.12648256619,8638.45135882699,8886.49070676391,6768.22494012338,4990.42011910471,7147.00776646234,7186.37727066783,4034.10729464084,3915.14248788786,4224.90756695078,4369.22566760053,4665.18517827733,6650.19407286321,6297.64315954394,6685.43832643955,6297.8840899163,3336.31021627476,3819.29426491401
"HVO_RS09685",8863.03400607512,5712.80683990397,7793.38638051963,4381.46913623788,9420.14796598946,7585.82607678877,4812.46062554407,6499.51450539679,3670.44972783932,7492.88480796042,3498.89073002184,6861.27648666874,4282.40523533341,7415.96087613257,3989.61826196526,6897.67764459252,3701.17870972952,7889.73884364422,7479.59623734935,6173.31191393473,6239.31650618337,7053.35328518107,5542.76687306218,4997.34583465634,6397.01486208307,4453.36834929296,5241.52586277738,2652.61109848894,5194.97983256471,3979.85956708073,2846.62304702023,3022.14484200877,5718.28749100151,5580.99605498293,4980.70494878884,5904.33715126749,5970.30392514662,5349.61684265286,5791.72816463486,4662.41056620188,5005.18670073842
